id,mail_id,mobile_number,query_heading,query_description,query_created_time,status,query_closed_time
15417,michaellove@example.net,4386732297,Billing Problem,Incorrect tax calculations.,2025-03-27 00:00:00,Closed,2025-04-08 00:00:00
15416,selenaperez@example.com,6163101503,Subscription Cancellation,Wrong account cancelled.,2025-03-24 00:00:00,Closed,2025-04-11 00:00:00
15415,wigginsjames@example.org,3987083832,Login Issue,Account locked after failed attempts.,2025-02-13 00:00:00,Closed,2025-02-19 00:00:00
15414,frobinson@example.org,8743941412,Billing Problem,Duplicate transaction found.,2025-04-09 00:00:00,Closed,2025-04-10 00:00:00
15413,buchananangel@example.org,3041560903,Payment Failure,Need help with failed subscription payment.,2025-05-10 00:00:00,Closed,2025-05-16 00:00:00
15412,tamara26@example.net,6995839630,Subscription Cancellation,Want refund for unused days.,2025-04-03 00:00:00,Closed,2025-04-05 00:00:00
15411,cwagner@example.com,6090243491,Feature Request,Add AI auto-suggestions for forms.,2025-07-25 00:00:00,Closed,2025-08-08 00:00:00
15410,matthewschmidt@example.com,3664262775,Feature Request,Add folder structure to organize data.,2025-03-07 00:00:00,Closed,2025-03-11 00:00:00
15409,phillipwagner@example.com,1803537907,Data Export,Fields are missing in exported report.,2025-07-02 00:00:00,Closed,2025-07-05 00:00:00
15408,jillian47@example.net,735508616,Payment Failure,Need help with failed subscription payment.,2025-02-22 00:00:00,Closed,2025-02-27 00:00:00
15407,fcherry@example.org,9766505798,Payment Failure,Card declined despite funds.,2025-06-20 00:00:00,Closed,2025-06-24 00:00:00
15406,pateljerry@example.org,5810968283,UI Feedback,Error messages not clear enough.,2025-03-01 00:00:00,Closed,2025-03-02 00:00:00
15405,hjones@example.com,9851239429,Technical Support,Can’t install latest update.,2025-07-23 00:00:00,Closed,2025-07-29 00:00:00
15404,lgonzales@example.com,5539633901,Payment Failure,Need confirmation after retry.,2025-06-14 00:00:00,Closed,2025-06-18 00:00:00
15403,natalie09@example.org,3200159512,Payment Failure,UPI transaction timed out.,2025-06-08 00:00:00,Closed,2025-06-10 00:00:00
15402,williamparker@example.org,9040642424,Technical Support,Getting JSON decode error.,2025-02-04 00:00:00,Closed,2025-02-10 00:00:00
15401,bonillakathy@example.org,6777429481,Feature Request,Add folder structure to organize data.,2025-04-02 00:00:00,Closed,2025-04-11 00:00:00
15400,dayala@example.net,7887588680,Payment Failure,Need help with failed subscription payment.,2025-06-18 00:00:00,Closed,2025-06-20 00:00:00
15399,lisa13@example.net,561590559,Login Issue,Login working on browser but not app.,2025-04-11 00:00:00,Closed,2025-04-25 00:00:00
15398,jamesgonzales@example.net,7982236997,Account Suspension,Need help lifting restrictions.,2025-06-01 00:00:00,Closed,2025-06-03 00:00:00
15397,thomas06@example.org,892482416,Login Issue,Login button is unresponsive.,2025-05-27 00:00:00,Closed,2025-06-06 00:00:00
15396,burnsnatasha@example.com,368102727,Billing Problem,Promo code was not applied.,2025-03-12 00:00:00,Closed,2025-03-13 00:00:00
15395,kristinehess@example.org,3519705061,Technical Support,Notifications are not working.,2025-07-05 00:00:00,Closed,2025-07-15 00:00:00
15394,sophiahale@example.com,6887433552,Account Suspension,How do I appeal a suspension?,2025-07-11 00:00:00,Closed,2025-07-16 00:00:00
15393,paul38@example.net,7810680805,Login Issue,Redirect loop after logging in.,2025-05-23 00:00:00,Closed,2025-06-07 00:00:00
15392,hdavis@example.org,4354661494,Account Suspension,Received policy violation but unclear why.,2025-02-04 00:00:00,Closed,2025-02-05 00:00:00
15391,dharper@example.net,9730836257,Technical Support,Freezing during screen load.,2025-05-17 00:00:00,Closed,2025-05-19 00:00:00
15390,timothyponce@example.org,4092338430,Login Issue,Login button is unresponsive.,2025-06-16 00:00:00,Closed,2025-06-28 00:00:00
15389,cflowers@example.com,3169492847,Billing Problem,Invoice PDF is missing this month.,2025-02-17 00:00:00,Closed,2025-02-20 00:00:00
15388,ericaadams@example.net,7305996785,Subscription Cancellation,Data wiped immediately after cancel.,2025-03-29 00:00:00,Closed,2025-04-13 00:00:00
15387,chris81@example.org,9612541923,Subscription Cancellation,Auto-renew not turned off.,2025-07-03 00:00:00,Closed,2025-07-07 00:00:00
15386,jon17@example.org,4909869461,Feature Request,Request feature to duplicate projects.,2025-03-31 00:00:00,Closed,2025-04-02 00:00:00
15385,crystal86@example.org,9987232158,Billing Problem,Refund not credited after 7 days.,2025-04-11 00:00:00,Closed,2025-04-12 00:00:00
15384,kelliereese@example.org,1703218929,Feature Request,Can you include language translation?,2025-03-29 00:00:00,Closed,2025-04-03 00:00:00
15383,bhernandez@example.com,758145683,Subscription Cancellation,Cannot downgrade before cancel.,2025-04-02 00:00:00,Closed,2025-04-03 00:00:00
15382,geoffrey98@example.com,7769221896,Bug Report,Back button doesn’t work.,2025-05-24 00:00:00,Closed,2025-05-28 00:00:00
15381,bhowe@example.org,2790059260,UI Feedback,Text is too small on mobile.,2025-03-08 00:00:00,Closed,2025-03-09 00:00:00
15380,hchristian@example.org,390494089,Payment Failure,Bank transaction shows pending.,2025-04-06 00:00:00,Closed,2025-04-08 00:00:00
15379,tylerlewis@example.com,7053962707,Feature Request,Add folder structure to organize data.,2025-03-02 00:00:00,Closed,2025-03-04 00:00:00
15378,andrew70@example.org,569805101,Bug Report,Form validation not working properly.,2025-05-02 00:00:00,Closed,2025-05-11 00:00:00
15377,lindsey92@example.com,8548183942,Feature Request,Request feature to duplicate projects.,2025-03-18 00:00:00,Closed,2025-03-23 00:00:00
15376,gaymelissa@example.com,5161178644,Technical Support,Can’t sync data across devices.,2025-03-31 00:00:00,Closed,2025-04-02 00:00:00
15375,martinrichard@example.net,808993860,Feature Request,Would like push notifications for updates.,2025-07-01 00:00:00,Closed,2025-07-04 00:00:00
15374,shannon95@example.com,8495878704,Feature Request,Multi-user role system would help.,2025-04-09 00:00:00,Closed,2025-04-25 00:00:00
15373,wanda16@example.com,8796848776,Technical Support,Can’t install latest update.,2025-04-23 00:00:00,Closed,2025-04-27 00:00:00
15372,richardshaw@example.org,4347098178,Bug Report,Blank screen after form submission.,2025-06-04 00:00:00,Closed,2025-06-13 00:00:00
15371,holmeslisa@example.com,4087366140,Login Issue,Unable to login with correct credentials.,2025-06-18 00:00:00,Closed,2025-06-21 00:00:00
15370,tphillips@example.org,7890754445,Account Suspension,Need reason for my suspension.,2025-03-25 00:00:00,Closed,2025-03-27 00:00:00
15369,michael03@example.net,7880756349,Technical Support,Freezing during screen load.,2025-05-05 00:00:00,Closed,2025-05-10 00:00:00
15368,jonesnatalie@example.org,1952998368,Account Suspension,"Got auto-ban, never violated terms.",2025-07-20 00:00:00,Closed,2025-07-22 00:00:00
15367,fmedina@example.com,40292463,Bug Report,Color scheme inconsistent.,2025-03-27 00:00:00,Closed,2025-04-02 00:00:00
15366,ihill@example.net,4220421214,Billing Problem,Incorrect tax calculations.,2025-07-10 00:00:00,Closed,2025-07-11 00:00:00
15365,erinbell@example.net,7666624068,Login Issue,Getting 'user not found' even with valid ID.,2025-03-12 00:00:00,Closed,2025-03-13 00:00:00
15364,alexisramirez@example.net,8587917080,UI Feedback,Icons not intuitive.,2025-06-18 00:00:00,Closed,2025-06-23 00:00:00
15363,richard26@example.org,9229052040,Billing Problem,Charged extra on my last invoice.,2025-06-07 00:00:00,Closed,2025-06-17 00:00:00
15362,kellygomez@example.com,2463635989,UI Feedback,Mobile responsiveness needs improvement.,2025-05-15 00:00:00,Closed,2025-05-16 00:00:00
15361,ulopez@example.net,3617895361,Login Issue,Unable to login with correct credentials.,2025-04-07 00:00:00,Closed,2025-04-08 00:00:00
15360,dsmith@example.com,5049419570,Feature Request,Need in-app video tutorials.,2025-01-29 00:00:00,Closed,2025-02-04 00:00:00
15359,rachel23@example.net,1029074272,Login Issue,Captcha keeps looping during login.,2025-02-03 00:00:00,Closed,2025-02-07 00:00:00
15358,portermitchell@example.net,9247603610,Bug Report,Back button doesn’t work.,2025-03-04 00:00:00,Closed,2025-03-18 00:00:00
15357,daisy86@example.com,648872273,Login Issue,Account locked after failed attempts.,2025-05-31 00:00:00,Closed,2025-06-03 00:00:00
15356,robert21@example.net,1240922461,Subscription Cancellation,Cancel option not visible in settings.,2025-02-08 00:00:00,Closed,2025-02-12 00:00:00
15355,stephanie43@example.net,4668682477,Login Issue,Session expires immediately after login.,2025-06-22 00:00:00,Closed,2025-06-25 00:00:00
15354,iwright@example.net,6146595190,Payment Failure,Payment gateway not redirecting.,2025-03-25 00:00:00,Closed,2025-03-28 00:00:00
15353,sherilambert@example.net,7695596069,Data Export,Need export in regional time zone.,2025-03-19 00:00:00,Closed,2025-03-23 00:00:00
15352,henrybaker@example.com,5608966133,Payment Failure,Bank transaction shows pending.,2025-04-29 00:00:00,Closed,2025-04-30 00:00:00
15351,thompsonpatricia@example.com,3613752202,Feature Request,Can you include language translation?,2025-06-27 00:00:00,Closed,2025-07-01 00:00:00
15350,greenevictor@example.com,5440820357,UI Feedback,Graphs too compressed on mobile view.,2025-07-23 00:00:00,Closed,2025-08-02 00:00:00
15349,michelle39@example.net,8636015222,Account Suspension,Need clarification on temporary lockout.,2025-03-17 00:00:00,Closed,2025-03-23 00:00:00
15348,thomasolsen@example.com,9090268873,Feature Request,Add folder structure to organize data.,2025-04-29 00:00:00,Closed,2025-05-13 00:00:00
15347,wlopez@example.net,7039394869,Payment Failure,UPI transaction timed out.,2025-04-16 00:00:00,Closed,2025-04-21 00:00:00
15346,awatson@example.net,4892857951,Payment Failure,Payment failed due to card error.,2025-04-14 00:00:00,Closed,2025-04-15 00:00:00
15345,matthew15@example.net,8191407458,Bug Report,Sidebar collapses on scroll.,2025-06-03 00:00:00,Closed,2025-06-06 00:00:00
15344,jill01@example.com,1601644735,Feature Request,Can you include language translation?,2025-03-19 00:00:00,Closed,2025-03-22 00:00:00
15343,johnathan54@example.net,9721269466,Account Suspension,Account banned during payment process.,2025-04-28 00:00:00,Closed,2025-05-04 00:00:00
15342,jennifer63@example.net,5388787932,Login Issue,Login working on browser but not app.,2025-05-30 00:00:00,Closed,2025-06-03 00:00:00
15341,qjones@example.net,1408781458,Payment Failure,Payment success mail delayed.,2025-06-21 00:00:00,Closed,2025-06-23 00:00:00
15340,mendozatravis@example.com,9978906178,Account Suspension,Appeal submitted but no response yet.,2025-07-27 00:00:00,Closed,2025-08-07 00:00:00
15339,gonzaleswilliam@example.org,1076694692,Bug Report,Chart not updating after data refresh.,2025-06-05 00:00:00,Closed,2025-06-18 00:00:00
15338,scottkayla@example.com,4589748759,UI Feedback,Dropdowns too close together.,2025-02-27 00:00:00,Opened,0001-01-01 00:00:00
15337,ysanders@example.org,1262511765,Feature Request,Add AI auto-suggestions for forms.,2025-04-08 00:00:00,Closed,2025-04-11 00:00:00
15336,pnavarro@example.net,3673329183,Account Suspension,Unjustified account suspension request.,2025-07-04 00:00:00,Closed,2025-07-08 00:00:00
15335,nmoreno@example.com,8006785683,Feature Request,Request feature to duplicate projects.,2025-06-16 00:00:00,Closed,2025-06-26 00:00:00
15334,jcooper@example.com,8966770162,Subscription Cancellation,Subscription stuck in pending cancel state.,2025-03-29 00:00:00,Closed,2025-04-09 00:00:00
15333,austinmatthews@example.org,5122349392,Technical Support,Notifications are not working.,2025-06-16 00:00:00,Closed,2025-06-17 00:00:00
15332,caldwellsean@example.com,7774744173,Feature Request,Provide more chart types in dashboard.,2025-06-25 00:00:00,Closed,2025-06-29 00:00:00
15331,cbridges@example.org,2729047467,Bug Report,Tab focus jumps incorrectly.,2025-03-05 00:00:00,Closed,2025-03-07 00:00:00
15330,tina91@example.com,1055493284,Payment Failure,Payment failed due to card error.,2025-05-10 00:00:00,Closed,2025-05-19 00:00:00
15329,russellsteven@example.com,3592867663,Feature Request,Ability to bulk edit entries needed.,2025-04-21 00:00:00,Closed,2025-04-28 00:00:00
15328,williambaker@example.org,1016451375,Subscription Cancellation,Accidentally cancelled wrong plan.,2025-03-30 00:00:00,Closed,2025-04-07 00:00:00
15327,brandon07@example.org,9592090731,Billing Problem,Bank deducted amount but dashboard shows unpaid.,2025-03-30 00:00:00,Closed,2025-04-09 00:00:00
15326,halljamie@example.net,8414183568,Billing Problem,Refund not credited after 7 days.,2025-07-08 00:00:00,Closed,2025-07-09 00:00:00
15325,jameshenderson@example.org,9261173355,Login Issue,Login button is unresponsive.,2025-05-28 00:00:00,Closed,2025-05-29 00:00:00
15324,smithamanda@example.org,3840930678,Payment Failure,Payment failed due to card error.,2025-04-02 00:00:00,Opened,0001-01-01 00:00:00
15323,johnsonmason@example.org,4949954522,Data Export,Data export not matching preview.,2025-06-23 00:00:00,Closed,2025-06-25 00:00:00
15322,emorgan@example.com,1753386188,Technical Support,Live chat not launching.,2025-02-03 00:00:00,Closed,2025-02-05 00:00:00
15321,sandra07@example.com,8066866370,Bug Report,Form validation not working properly.,2025-05-25 00:00:00,Closed,2025-05-28 00:00:00
15320,seth54@example.net,1280328055,Login Issue,Login page taking too long to load.,2025-03-14 00:00:00,Closed,2025-03-22 00:00:00
15319,wendy38@example.net,6403086245,Payment Failure,Charged twice for one payment.,2025-01-30 00:00:00,Closed,2025-02-02 00:00:00
15318,tarabrooks@example.net,5542136923,UI Feedback,Text is too small on mobile.,2025-07-05 00:00:00,Closed,2025-07-09 00:00:00
15317,sara80@example.net,3285519616,Technical Support,Can’t install latest update.,2025-05-05 00:00:00,Closed,2025-05-19 00:00:00
15316,elizabethvaldez@example.com,2285465326,Bug Report,Tab focus jumps incorrectly.,2025-07-02 00:00:00,Closed,2025-07-04 00:00:00
15315,nathanjohnson@example.com,7265677941,Bug Report,Form validation not working properly.,2025-06-07 00:00:00,Closed,2025-06-09 00:00:00
15314,sdominguez@example.net,7298983775,Subscription Cancellation,Still charged after cancellation.,2025-06-07 00:00:00,Closed,2025-06-11 00:00:00
15313,hmiller@example.com,6246114197,Login Issue,Two-factor authentication is not sending code.,2025-07-10 00:00:00,Closed,2025-07-14 00:00:00
15312,taylorjennifer@example.org,2493630044,Feature Request,Include a mobile-first UI option.,2025-07-03 00:00:00,Closed,2025-07-08 00:00:00
15311,mckinneybrittany@example.net,2956402180,Account Suspension,Account banned during payment process.,2025-06-09 00:00:00,Closed,2025-06-10 00:00:00
15310,shannoncruz@example.com,7068621481,Payment Failure,EMI option not available anymore.,2025-06-10 00:00:00,Closed,2025-06-11 00:00:00
15309,twilliams@example.org,2849146711,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",2025-04-11 00:00:00,Closed,2025-04-24 00:00:00
15308,gregorychandler@example.org,118786090,Technical Support,Graphs not rendering properly.,2025-05-16 00:00:00,Closed,2025-05-25 00:00:00
15307,andrew78@example.com,7708423496,Payment Failure,Payment success mail delayed.,2025-03-30 00:00:00,Closed,2025-04-02 00:00:00
15306,zdavis@example.org,3779278975,Technical Support,Freezing during screen load.,2025-02-24 00:00:00,Closed,2025-02-25 00:00:00
15305,hschmidt@example.org,6406868421,Subscription Cancellation,Need proof of cancellation for records.,2025-05-08 00:00:00,Closed,2025-05-12 00:00:00
15304,jasminestevenson@example.com,3882968312,Payment Failure,Need confirmation after retry.,2025-02-06 00:00:00,Closed,2025-02-12 00:00:00
15303,reginaldelliott@example.com,3309937365,Data Export,Export feature is not generating files.,2025-07-17 00:00:00,Closed,2025-07-27 00:00:00
15302,martinshannon@example.com,7503336221,Subscription Cancellation,Subscription stuck in pending cancel state.,2025-03-17 00:00:00,Closed,2025-03-27 00:00:00
15301,brendabender@example.org,9451561753,Account Suspension,Unjustified account suspension request.,2025-06-26 00:00:00,Closed,2025-06-27 00:00:00
15300,kellyoconnor@example.net,1767730089,Technical Support,Download button is inactive.,2025-07-22 00:00:00,Closed,2025-07-27 00:00:00
